time,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_work,strain_energy
9.15e-05,0.24758935234338,11.11522986981,0.38361257901776,10.828428058916,0.098811023541066,11.340420043383,0.12558581966744
9.2e-05,0.21760772235353,11.264414501522,0.38454376316961,10.980681369631,0.099778986271151,11.491419560425,0.12456976811925
9.25e-05,0.1957923651754,11.413647589567,0.38545536235867,11.133519437708,0.10074451691103,11.643259560832,0.12315174042931
9.3e-05,0.17578650052135,11.563114508047,0.38634481731755,11.288665551832,0.10170971838283,11.796147791785,0.12157834660134
9.35e-05,0.16564848418804,11.713115665724,0.38722193375412,11.444182971509,0.10267660140613,11.950286748294,0.1205166414258
9.4e-05,0.16080127154093,11.864070065989,0.38810651628351,11.600011846057,0.1036478984844,12.10582487113,0.12016806652469
9.45e-05,0.15855403585947,12.016379640944,0.38899760020479,11.756996170528,0.10462715386276,12.262819543933,0.12034908111054
9.5e-05,0.15872815000632,12.170251760311,0.38987415449325,11.915960547109,0.10561789270685,12.421242322693,0.12079994188003
9.55e-05,0.16059925001964,12.325588438825,0.39073090670331,12.074778969361,0.10662239360075,12.581028146476,0.12109492489607
9.6e-05,0.1618627363479,12.482032161,0.39157540639078,12.237437249431,0.10764093015872,12.742149420263,0.12073395635193
9.65e-05,0.16198358562582,12.639210917194,0.39240639040773,12.39928318,0.10867203229233,12.904673293993,0.12033797910394
9.7e-05,0.1622057623133,12.797058614464,0.39322315615759,12.566279894733,0.1097135550905,13.068754010602,0.11972037456187
9.75e-05,0.16320355377244,12.955922787832,0.39402413975061,12.731243128893,0.11076373282284,13.234558818314,0.11961473303955
9.8e-05,0.16467945456207,13.116390698555,0.3948204849344,12.901732696627,0.11182144925726,13.40218750666,0.12012806741654
9.85e-05,0.16628317460713,13.279116590471,0.39562264011405,13.069676844779,0.11288563649724,13.571630590939,0.12208873016919
9.9e-05,0.16879741758988,13.444761661552,0.39643841547441,13.239871551702,0.11395445286176,13.742743877719,0.12508007842314
9.95e-05,0.17229171709976,13.613766290554,0.39726898614768,13.410707685531,0.115025080154,13.915223096807,0.12910207731661
0.0001,0.17313840532731,13.785880342838,0.39810187921787,13.58164458811,0.11609448696592,14.088635117962,0.13371638926767
