time,DJint,DJint_2,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
20.5,-0.00022922895534434,0.0033277737724877,95.227166884875,0.0084625102483528,0.44017819212475,0.022019462005328,0.36233650787416,0.0044938227032974,0.039757994780093,0.44498154519684,0.59288519478995,0.056711272920208
20.75,-0.00038399230221154,0.0033868309138015,93.120150095971,0.0085719150446528,0.44701039059115,0.022360916631633,0.36916882186611,0.0045853277760742,0.040478553180267,0.45227756691635,0.60291476328499,0.05671177258958
21,-0.00058362006485154,0.0034591416757252,90.614777965423,0.0086585730568402,0.45435185050884,0.022744936981614,0.37638341466052,0.0046816290214042,0.04147520439756,0.46034592615304,0.61315898298222,0.056966934584705
21.25,-0.00080310171566336,0.0035448056689529,88.064347197629,0.0087423208860492,0.46237813601963,0.023166192616222,0.38420398587343,0.00478461260404,0.042746188490857,0.46944547429683,0.62368665709327,0.057488743201186
21.5,-0.00099550366339962,0.0036396306287388,86.084073099884,0.0088641624476999,0.47129686798883,0.023610838349769,0.39286371704732,0.0048962177865514,0.044955883883556,0.47982243696364,0.63464941614007,0.058341100421767
21.75,-0.0011000653911195,0.0037460946467093,85.461880178263,0.0090803277451958,0.48135518933787,0.024070647360776,0.40245549663118,0.0050180095496579,0.050550911357948,0.49164147199145,0.64658776554526,0.059726095433629
22,-0.0010594342600637,0.00385708218179,86.92351077941,0.0094464936994187,0.49282905956858,0.024549443899348,0.41278661754979,0.0051506387317052,0.056198524282416,0.50490538136677,0.65993144500031,0.062004489303788
22.25,-0.00084899374727551,0.0039692681050344,90.777155039508,0.0099884165310699,0.50594038835395,0.025064221711368,0.42336516233532,0.0052933555048891,0.060452788733922,0.519391495937,0.67451285912735,0.065531334144554
22.5,-0.00050959421998688,0.004085092035857,96.561255040832,0.010667706901472,0.52067274336895,0.02562340766954,0.43365381716234,0.0054438051911405,0.06241259154045,0.53464207895327,0.68987103166164,0.070273873280971
22.75,-0.00016131572968477,0.0042074109699489,102.91426825255,0.011366694545435,0.53657539815486,0.02622913550391,0.44348446622578,0.0055983059891229,0.061671506054856,0.55003954906916,0.70538154386106,0.075491322002966
23,2.421718727215e-05,0.0043447658922121,107.87286022165,0.011915529059773,0.55276274950668,0.026879307724543,0.45323849946054,0.0057526648827678,0.058628934972655,0.56496760903509,0.7204190989895,0.07996372874721
23.25,-0.00010435437094712,0.0045078512284884,109.62335038347,0.012163869477807,0.56823765219037,0.027572387286386,0.46347624561632,0.0059033518568295,0.054516374599483,0.57901298183976,0.73456226268601,0.08281741690755
23.5,-0.00058891738975636,0.0046970139786095,107.43591057873,0.012069611584376,0.5823701993814,0.028304364273931,0.47432663733136,0.0060486032925299,0.051017480881171,0.59212242635261,0.7477539946211,0.08420102460218
23.75,-0.001307404747421,0.004896339696288,102.26700116213,0.011752802235195,0.59516786951826,0.029069322590617,0.48540480166005,0.0061889182089585,0.04969220435319,0.60462601015521,0.76034270527539,0.08495910281727
24,-0.0020060286966058,0.0050746598252046,96.534743703339,0.011463823932746,0.60717366673044,0.0298572827356,0.49637239674243,0.0063265987550271,0.050757483531109,0.61708841121067,0.77289891626093,0.085804783059529
24.25,-0.0024254985295149,0.0052218812170251,92.975878487851,0.011458710309076,0.61917329694496,0.030663318415344,0.50732403687134,0.0064644598984314,0.053539010512254,0.63004155331116,0.78593597801635,0.086998869526058
24.5,-0.0024570352072616,0.0053631444640041,93.127169386494,0.011844823819238,0.63189873188243,0.031488674182034,0.51847870793702,0.0066043474253827,0.056656302390892,0.64373328181451,0.79971039212924,0.088670538344873
24.75,-0.0022214851224173,0.0055251371051318,96.390386706264,0.012502486719997,0.64572073717133,0.032339112442823,0.5297787787914,0.0067463033022081,0.058509823454948,0.65803601279759,0.81410615785997,0.090890589431617
25,-0.0020003766299136,0.005707336658709,100.40868689785,0.013153096714259,0.66042723157166,0.033222601490112,0.54106042001436,0.0068888913951223,0.058543650326397,0.67257204189237,0.82873784208264,0.093361555924839
25.25,-0.0020501313935249,0.0059042575788496,102.62264296014,0.013542653973972,0.67536991741921,0.034140092209231,0.55236366773606,0.0070304755480284,0.057393075922909,0.6869745688653,0.8432299328638,0.095571729318745
25.5,-0.0024258887672919,0.0061119879097098,101.96929249847,0.01361581177162,0.68995993665641,0.035100151288545,0.56378342878469,0.0071705846006728,0.05633555459456,0.70111088415536,0.85744601167849,0.097348736971323
25.75,-0.0029491266595764,0.0063268782009234,99.486343645776,0.013548598722257,0.70406349504857,0.036107003308059,0.57527848029021,0.007310406089646,0.056337851736721,0.71512152492422,0.8715301874699,0.098917342251645
26,-0.0033525285772843,0.0065457619431413,97.359994690256,0.013606993749251,0.71798883406735,0.037168700561792,0.58681153330948,0.0074520613779872,0.057409278938128,0.72926491204457,0.88574857880425,0.10051136531422
26.25,-0.0034946345086577,0.006772917993766,97.171476098329,0.013937570616784,0.73217686783244,0.038296417108056,0.59844547565349,0.0075972166740819,0.058733344190703,0.74370052298851,0.90026640669536,0.10219030818904
26.5,-0.0034725160268473,0.0070188551890447,98.75534711582,0.014460666464821,0.74685086055987,0.039499102591755,0.61024057326824,0.0077460778227126,0.059422020837128,0.75838083349734,0.91503582732384,0.1038606632253
26.75,-0.0035393610303698,0.007320337530311,100.56472010322,0.014956197145112,0.76186238776854,0.040786166628701,0.62223598253119,0.0078974910945341,0.059234770175615,0.77312222176752,0.92986792620043,0.10528522052654
27,-0.0038986475028473,0.0077122104205348,101.13423635782,0.015264064766905,0.77686489019903,0.042160834549917,0.63447277315742,0.0080499905378799,0.058670493701937,0.78777330425494,0.94460608418512,0.10627675247663
27.25,-0.0045543877766716,0.0082174474070885,100.29204833901,0.01541622396666,0.79164115728375,0.043601098153007,0.64692911537521,0.008209558516756,0.058423920382179,0.80232749682769,0.95924288594564,0.10692437196002
27.5,-0.0053426379757011,0.0088307538369944,99.080312882417,0.015582269630822,0.80625511293521,0.045084208097569,0.65951474236251,0.0083725777580732,0.058761789272641,0.81689405007638,0.97389109965249,0.10745725794514
27.75,-0.0060950151991299,0.0095303829182001,98.611312924439,0.01589185283638,0.82092834803905,0.046574303456927,0.67214967247328,0.0085360049902933,0.059388214280025,0.83157806690971,0.98865985009657,0.10807933901208
28,-0.0067624020118368,0.010257918854393,99.060079348805,0.016316489172653,0.83581052233149,0.048048074408727,0.68480821937159,0.0086994565967395,0.059843150975541,0.84639319416794,1.0035637707535,0.1088220770584
28.25,-0.0073870944481387,0.010921783678899,99.718397656739,0.016723298661394,0.85086264050374,0.049477456468575,0.697525538413,0.0088625231528328,0.059966010910648,0.86127848734779,1.0185399159893,0.10958408231947
28.5,-0.0079852898189818,0.011440399115516,99.872957891906,0.017027144697784,0.86593934156301,0.05085175716085,0.71037897301036,0.0090248564904795,0.059969555783837,0.87617958517388,1.0335318618261,0.11024266475447
28.75,-0.0084902719320126,0.011770515491062,99.494427807614,0.017270877002771,0.88095233544339,0.052165666762474,0.72342170041655,0.0091879289805391,0.060134066157669,0.89110148058709,1.0485448145688,0.11079241850462
29,-0.0088180178487932,0.011947784341259,99.092117754714,0.017558991542997,0.89593540511327,0.053441757527434,0.73661750740896,0.0093631794130334,0.060509484447264,0.90608868504558,1.0636252583944,0.11132956656788
