time,DJ,DJint_1,DJint_2,Fy_top,J,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
37.4375,0.0068405837444072,-0.019329827019191,0.026170410763598,99.637998841624,0.03204260131891,1.477259912961,0.099595538950235,1.2495795001378,0.016755597757654,0.080515256589722,1.4885335645003,1.664250424933,0.11709167117666
37.9375,0.0068197388456123,-0.020176871284147,0.026996610129759,99.53815684105,0.033065886735273,1.5143442719542,0.10234227936698,1.2865736106463,0.017273806809918,0.083487989864611,1.5262233963652,1.7052512365466,0.11471856358967
38.4375,0.0069575230865616,-0.020897637727361,0.027855160813922,99.630944348334,0.034403750646839,1.5520350387252,0.10515585125598,1.3241942487869,0.017810266587633,0.08580141593032,1.5642481857741,1.7475735879953,0.11208165725555
38.9375,0.0069176792760719,-0.021562529366707,0.028480208642779,99.934891309753,0.035941194332655,1.5904496133159,0.10807566203105,1.3622231849225,0.018360613175517,0.086545108742466,1.6024792651273,1.7906602191635,0.10917576668814
39.1875,0.0071583915216436,-0.022489876144641,0.029648267666285,100.15386956655,0.036704565810841,1.609831131788,0.10958880686196,1.3912589957881,0.01863863542171,0.086316211991936,1.6216107230084,1.8122678842553,0.10764800074779
39.3125,0.0068032570469052,-0.022967557164393,0.029770814211298,100.22810561395,0.037061779550985,1.6195366262902,0.11035547832625,1.4058453242354,0.018777701522578,0.08606806968942,1.6311655053209,1.8230419018604,0.10666045565937
39.5625,0.0066913215739883,-0.023132900307433,0.029824221881421,100.20816295688,0.03769774766814,1.6389213596766,0.11189789979656,1.4203500934801,0.019054763210412,0.085490374986411,1.6502419504383,1.8444867074449,0.10484341315775
39.6875,0.0066096301680435,-0.023642880099229,0.030252510267272,100.13541365643,0.037973851505858,1.648585854726,0.11267907698857,1.4350825353673,0.019192550066705,0.085213403086672,1.6597651531689,1.8551556935745,0.10370559785891
39.9375,0.0061059156795666,-0.023904524012116,0.030010439691683,99.92703695375,0.038455891850233,1.6678217275319,0.11426642807327,1.4496770183457,0.019466043892111,0.084856447020267,1.6788074513427,1.8764144248378,0.10172749050574
40.0625,0.0053629026988996,-0.024419096393622,0.029781999092521,99.73318502606,0.038668604061289,1.6774025918809,0.11505858436663,1.4644451852217,0.019601686820375,0.084796425759651,1.6883356588759,1.8870177293866,0.10057669375311
