time,DJ_over_J,DJint,Fy,Jint,ce_int,external_work,fracture_energy,kinetic_energy,max_disp_y,nucleation_energy,preset_ext_work,strain_energy
7.5e-07,24.606880314363,-2.9190895925135e-08,105.04879447892,-1.1862899950018e-09,-0.17783037356396,0.013793443543226,0,0.007584239863925,8.5297952785546e-05,0.059276791187988,0.015989950003254,0.0081148244662799
8e-07,51.699424387402,-3.0815847656696e-08,111.4083656666,-5.9605784826118e-10,-0.19432194251872,0.015159683102555,0,0.0080602127258243,9.1544512576801e-05,0.064773980839575,0.017210443529093,0.0088364646509305
8.5e-07,-51.832401968017,-3.2758163399468e-08,113.0281722334,6.32001646763e-10,-0.20765146089943,0.016382537174988,0,0.0086089805750561,9.7155741848447e-05,0.069217153633144,0.018287042631394,0.0093259788017155
9e-07,-19.115049419179,-3.6171494956756e-08,109.63463976971,1.8923045482929e-09,-0.2188641832588,0.01741682746076,0,0.0092093773576118,0.00010223487380103,0.072954727752933,0.019225577189746,0.0096673991153595
9.5e-07,-26.284513913732,-4.2177361601219e-08,102.81075164131,1.6046468175005e-09,-0.2264446886162,0.018302744877989,0,0.0097729821576614,0.00010707446906648,0.075481562872066,0.020082659270337,0.010002921011842
1e-06,25.525010339039,-4.4160160608478e-08,95.302915169624,-1.730074151662e-09,-0.23317354068636,0.019125952868767,0,0.010266575450987,0.00011203136297663,0.077724513562121,0.020941756238848,0.010394644245214
1.05e-06,6.3290524555018,-3.9413022700423e-08,89.946960675259,-6.2273180665711e-09,-0.24680455060294,0.019975283033022,0,0.010752902768481,0.00011738818618197,0.082268183534313,0.021880882333172,0.010827957708053
1.1e-06,4.0337265343164,-3.2127280501476e-08,88.622885138503,-7.9646649886047e-09,-0.25962366790051,0.020922664692952,0,0.011300805497476,0.00012325394323531,0.086541222633505,0.022944118642135,0.011311564787879
1.15e-06,4.2492831550232,-2.502548233338e-08,91.615897624804,-5.8893421361664e-09,-0.27348474248442,0.022012183095839,0,0.011892692630188,0.00012953750549721,0.091161580828139,0.024127131934517,0.011907135221687
1.2e-06,7.4378500850752,-1.9201477397294e-08,97.594894893383,-2.5815897305894e-09,-0.28424100809385,0.023242247624527,0,0.012453087427549,0.00013599815070866,0.09474700269795,0.025381254941561,0.012639095436759
