time,DJint,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_d,max_disp_y,strain_energy
91.625,0.16277691665659,25.451673060102,0.18561631415928,1.2716649077576,0.1538615688958,1.0346029622671,1,0.038293459405728,0.098927455047985
91.875,0.16284190641688,25.446612575541,0.18574139263539,1.2786975673442,0.15461731171747,1.0425750993422,1,0.038465933776766,0.097115005902441
92.125,0.16281870662129,25.461492696041,0.18579978017523,1.2857225148438,0.15534422836941,1.0505768819677,1,0.03863755110875,0.095304580612951
92.375,0.16345767357802,25.501796738557,0.18655206308311,1.2927439141038,0.15603736282622,1.0586013123651,1,0.038808138640212,0.093486822286188
92.625,0.16503714168432,25.530815675836,0.18826532192359,1.2997535901127,0.15673732600823,1.0666610383098,1,0.038977670810969,0.09164213278972
92.875,0.16730538238917,25.485330764552,0.19066724088221,1.306726796231,0.15739471185681,1.0747247030992,1,0.039146326113487,0.089828072324324
93.125,0.16956894789035,25.305436857835,0.19304547159263,1.3136273484721,0.15802483925616,1.0827993329247,1,0.039314498145712,0.087983111860329
93.375,0.17098677909623,24.964350822159,0.19454176387908,1.3204206597791,0.15864604099994,1.0908774175624,1,0.039482769610128,0.086174583565089
93.625,0.17108243589628,24.486994415629,0.19466719593234,1.3270899567033,0.15923843603197,1.0989367122573,1,0.039651868621994,0.084430268190288
93.875,0.17008838761618,23.951609333892,0.19366250298388,1.3336492488358,0.15980445490069,1.1069786611075,1,0.039822606105844,0.082781605597472
94.125,0.16883976663138,23.471074299919,0.19240240998186,1.3401472899185,0.16037945186331,1.1150021099727,1,0.0399957749025,0.081209398116313
94.375,0.16820843414385,23.158909470094,0.19181283103646,1.3466601052317,0.16093305822325,1.1230238884997,1,0.040172005389848,0.079764725324225
94.625,0.16873309134766,23.092402893367,0.19246985577386,1.3532737598387,0.16148643900239,1.1310604841147,1,0.040351610228649,0.078383397943358
94.875,0.17050411995235,23.28506936849,0.1944682604193,1.3600624021374,0.16205654720378,1.1391168027916,1,0.040534476315455,0.077064583663201
95.125,0.17321505342901,23.679124546576,0.19747518025623,1.3670681699735,0.16261557719587,1.14720774325,1,0.040720051226344,0.075841251884629
95.375,0.17619149596874,24.162787562056,0.20077163919693,1.3742897847796,0.16314556361474,1.1553367263165,1,0.040907434452294,0.074660794214096
95.625,0.17863323252387,24.606348014104,0.20351501799577,1.3816845695414,0.16369230990131,1.1635021233121,1,0.041095549386992,0.073493032914661
95.875,0.1799494022399,24.906335703749,0.20508628909016,1.3891839960277,0.16423051647725,1.1716747743158,1,0.041283357055306,0.072348967314052
96.125,0.18000207116235,25.018055107979,0.20533967550802,1.396716643414,0.16475697197122,1.1798679584539,1,0.04147006969792,0.071184917538977
96.375,0.17911119078344,24.96292692197,0.20460680395138,1.4042293055291,0.16528546400199,1.1880687066939,1,0.04165531718916,0.070054536788402
96.625,0.17786727031977,24.810467288354,0.20349481997779,1.4116989416636,0.16579185689632,1.1962519909761,1,0.041839213471152,0.068981468261681
96.875,0.17703468285738,24.647389330443,0.20277748127825,1.4191333442404,0.16624784049193,1.2044202432702,1,0.042022282681803,0.067987828153452
97.125,0.17707124729634,24.548363524932,0.20291384858926,1.4265627118523,0.16669238656536,1.2125766113128,1,0.042205249273181,0.067056988636576
97.375,0.17822299880504,24.557539859292,0.20414676514598,1.4340265114299,0.16712952777194,1.2207112469447,1,0.042388760180571,0.06620505725673
97.625,0.18030893857185,24.682215737166,0.20629135053832,1.4415598221918,0.16753965914598,1.2288081796332,1,0.042573152328282,0.065451208851814
97.875,0.18280701009336,24.896069470856,0.20882567407896,1.4491824600145,0.16794117508733,1.2368651935456,1,0.042758368386724,0.064765348646314
98.125,0.18511380866859,25.149296245306,0.21115266749182,1.4568935548429,0.16833524340672,1.2449122249738,1,0.042944050864409,0.064064716865599
98.375,0.18676104937337,25.383773921293,0.21281704313386,1.4646728783798,0.16873607323677,1.2529646599449,1,0.04312974611892,0.063381855923271
98.625,0.18761163906766,25.550915456495,0.21369103198043,1.472488019887,0.16914454227688,1.2610399320753,1,0.043315090066204,0.062632092695449
98.875,0.18781805920158,25.627321966551,0.21393068940905,1.4803049664984,0.16951780508968,1.26914012942,1,0.043499873560918,0.061868186610575
99.125,0.18770574881236,25.62242714272,0.21386286183947,1.4880982932866,0.16986480029547,1.2772781197532,1,0.043683982940432,0.06107398355977
99.375,0.18773065688537,25.569551632799,0.21393739146427,1.4958564903614,0.1701964204957,1.2854542990085,1,0.043867304314795,0.060236853658478
99.625,0.1881665976646,25.505381731421,0.2144250828728,1.5035796364554,0.17051488560646,1.2936732464128,1,0.044049693629493,0.059367550877728
99.875,0.18897985941072,25.44425225999,0.21529366363824,1.5112701689092,0.17082063679786,1.3019240105144,1,0.044231043755537,0.058468527819212
100.125,0.18999013321826,25.363931865095,0.21635991489499,1.5189221856496,0.17111250257663,1.3102081014302,1,0.044411394391736,0.057554056611538
100.375,0.19081334041019,25.213862642489,0.21724573445493,1.5265161862089,0.17140139180413,1.3185013364506,1,0.044591003257647,0.056643258803504
100.625,0.19100220157466,24.944543891509,0.21751615188416,1.534023725499,0.17168822061764,1.3267765833391,1,0.0447703367746,0.05576673534926
100.875,0.19037111184011,24.542066358851,0.21698985647212,1.5414209457812,0.1719857616672,1.3350290142124,1,0.04494999658988,0.054845145676318
101.125,0.18927753020478,24.047589909072,0.21603662352955,1.5487048105315,0.17229737155649,1.3432537452647,1,0.04513062807856,0.054045897570479
101.375,0.18805280767201,23.553266169655,0.2149737460125,1.5559039684685,0.17261357445849,1.3514763143071,1,0.045312849626053,0.05327520474801
101.625,0.18740263255738,23.171549984486,0.21450243126462,1.5630792444787,0.17290648971683,1.3596864045357,1,0.045497212336429,0.052645801588791
101.875,0.18766678334709,22.997460415617,0.21493377691552,1.5703133337719,0.17318375459972,1.3679173116165,1,0.045684165812797,0.052123626520909
102.125,0.1889373407999,23.077434060913,0.21633710663971,1.5776922929538,0.17345180221672,1.3761904842366,1,0.045873987850573,0.051670648833607
102.375,0.19113952206486,23.393517646636,0.21862525309845,1.5852837211836,0.17368541636005,1.384497341341,1,0.046066660387822,0.051313510160557
102.625,0.19412385123021,23.867152987662,0.2216464110178,1.5931181422084,0.17391269549127,1.3928363497574,1,0.046261742003238,0.051032681415916
102.875,0.19713623612731,24.38147128035,0.22467290122768,1.6011803831345,0.17415280357969,1.4012130266459,1,0.046458346513484,0.050778026025864
103.125,0.19964983323169,24.815586972385,0.22718721371663,1.6094145253279,0.1743951149522,1.4096226656858,1,0.046655314396499,0.050526476846709
103.375,0.20132394131612,25.079726761816,0.22887595781727,1.6177413775682,0.17462544802582,1.4180587959036,1,0.046851544994279,0.050276241152963
103.625,0.20187932053806,25.141576957092,0.22950047868782,1.6260829046203,0.17485098453315,1.4265165127406,1,0.047046327266755,0.05002122888643
103.875,0.20163396919067,25.03446324518,0.2293853889555,1.6343848506163,0.17506244885035,1.434981461611,1,0.047239482895233,0.049782414584604
104.125,0.20102442249995,24.842053079395,0.22897030135585,1.6426297932616,0.17525711572223,1.4434521191548,1,0.047431253861119,0.04958464146667
