time,x,y,crack_length,vel_direct,vel_filtered
29.6,10.04,-1.6857e-17,0.02799999999999876,5.1159999999995663e-17,5.1159999999995663e-17
29.625,10.04,-1.5317e-17,0.02799999999999876,6.160000000000348e-17,6.160000000000348e-17
29.65,10.04,-1.3537e-17,0.027999999999998762,7.120000000000403e-17,7.12000000000041e-17
29.675,10.04,-1.1607e-17,0.027999999999998765,7.719999999999341e-17,7.719999999999341e-17
29.7,10.04,-9.544e-18,0.02799999999999877,8.252000000000472e-17,8.252000000000478e-17
29.725,10.04,-7.3693e-18,0.027999999999998772,8.698799999999257e-17,8.698799999999257e-17
29.75,10.04,-5.1092e-18,0.027999999999998776,9.040400000000513e-17,9.04040000000052e-17
29.775,10.04,-2.8386e-18,0.02799999999999878,9.082400000000515e-17,9.082400000000516e-17
29.8,10.04,-6.036e-19,0.027999999999998783,8.939999999999238e-17,8.939999999999242e-17
29.825,10.04,1.609e-18,0.027999999999998786,8.850400000000503e-17,8.850400000000507e-17
29.85,10.04,3.7982e-18,0.02799999999999879,8.756799999999254e-17,8.756799999999259e-17
29.875,10.041,5.9918e-18,0.029000000000000012,0.04000000000005116,0.04000000000005116
29.9,10.041,8.1229e-18,0.029000000000000015,8.524400000000486e-17,8.524400000000488e-17
29.925,10.041,1.0036e-17,0.02900000000000002,7.652399999999346e-17,7.652399999999346e-17
29.95,10.041,1.1625e-17,0.02900000000000002,6.35600000000036e-17,6.356000000000366e-17
